sample_id,dataset,split,task,image_path,mask_path,class_name,orig_class_folder,is_labeled
med_00002235,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0045.jpg,,pressure,pressure,1
med_00002236,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0015.jpg,,pressure,pressure,1
med_00002237,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0002.jpg,,pressure,pressure,1
med_00002238,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0031.jpg,,pressure,pressure,1
med_00002239,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0014.jpg,,pressure,pressure,1
med_00002240,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0017.jpg,,pressure,pressure,1
med_00002241,Medetec,train,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0012.jpg,,pressure,pressure,1
med_00002242,Medetec,train,cls,data/Medetec/pressure/undermining0018.jpg,,pressure,pressure,1
med_00002243,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0025.jpg,,pressure,pressure,1
med_00002244,Medetec,train,cls,data/Medetec/pressure/treating--pressure-ulcers0006.jpg,,pressure,pressure,1
med_00002245,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0008.jpg,,pressure,pressure,1
med_00002246,Medetec,train,cls,data/Medetec/pressure/undermining0019.jpg,,pressure,pressure,1
med_00002247,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0018.jpg,,pressure,pressure,1
med_00002248,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0020.jpg,,pressure,pressure,1
med_00002249,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-head-006.jpg,,pressure,pressure,1
med_00002250,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0052.jpg,,pressure,pressure,1
med_00002251,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0030.jpg,,pressure,pressure,1
med_00002252,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0028.jpg,,pressure,pressure,1
med_00002253,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0023.jpg,,pressure,pressure,1
med_00002254,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0001.jpg,,pressure,pressure,1
med_00002255,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0031.jpg,,pressure,pressure,1
med_00002256,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0005.jpg,,pressure,pressure,1
med_00002257,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0019.jpg,,pressure,pressure,1
med_00002258,Medetec,train,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0011.jpg,,pressure,pressure,1
med_00002259,Medetec,train,cls,data/Medetec/pressure/undermining0013.jpg,,pressure,pressure,1
med_00002260,Medetec,train,cls,data/Medetec/pressure/treating--pressure-ulcers0001.jpg,,pressure,pressure,1
med_00002261,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0008.jpg,,pressure,pressure,1
med_00002262,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0024.jpg,,pressure,pressure,1
med_00002263,Medetec,train,cls,data/Medetec/pressure/treating--pressure-ulcers0007.jpg,,pressure,pressure,1
med_00002264,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0002.jpg,,pressure,pressure,1
med_00002265,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0042.jpg,,pressure,pressure,1
med_00002266,Medetec,train,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0006.jpg,,pressure,pressure,1
med_00002267,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0032.jpg,,pressure,pressure,1
med_00002268,Medetec,train,cls,data/Medetec/pressure/undermining0001.jpg,,pressure,pressure,1
med_00002269,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0002.jpg,,pressure,pressure,1
med_00002270,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0008.jpg,,pressure,pressure,1
med_00002271,Medetec,train,cls,data/Medetec/pressure/undermining0007.jpg,,pressure,pressure,1
med_00002272,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0007.jpg,,pressure,pressure,1
med_00002273,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0050.jpg,,pressure,pressure,1
med_00002274,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0019.jpg,,pressure,pressure,1
med_00002275,Medetec,train,cls,data/Medetec/pressure/undermining0002.jpg,,pressure,pressure,1
med_00002276,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0010.jpg,,pressure,pressure,1
med_00002277,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0027.jpg,,pressure,pressure,1
med_00002278,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0013.jpg,,pressure,pressure,1
med_00002279,Medetec,train,cls,data/Medetec/pressure/healing-pressure-ulcer-0009.jpg,,pressure,pressure,1
med_00002280,Medetec,train,cls,data/Medetec/pressure/undermining0005.jpg,,pressure,pressure,1
med_00002281,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0035.jpg,,pressure,pressure,1
med_00002282,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0029.jpg,,pressure,pressure,1
med_00002283,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0028.jpg,,pressure,pressure,1
med_00002284,Medetec,train,cls,data/Medetec/pressure/healing0038.jpg,,pressure,pressure,1
med_00002285,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0003.jpg,,pressure,pressure,1
med_00002286,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0009.jpg,,pressure,pressure,1
med_00002287,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0021.jpg,,pressure,pressure,1
med_00002288,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0018.jpg,,pressure,pressure,1
med_00002289,Medetec,train,cls,data/Medetec/pressure/undermining0003.jpg,,pressure,pressure,1
med_00002290,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0026.jpg,,pressure,pressure,1
med_00002291,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0029.jpg,,pressure,pressure,1
med_00002292,Medetec,train,cls,data/Medetec/pressure/undermining0014.jpg,,pressure,pressure,1
med_00002293,Medetec,train,cls,data/Medetec/pressure/treating--pressure-ulcers011.jpg,,pressure,pressure,1
med_00002294,Medetec,train,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0014.jpg,,pressure,pressure,1
med_00002295,Medetec,train,cls,data/Medetec/pressure/undermining0017.jpg,,pressure,pressure,1
med_00002296,Medetec,train,cls,data/Medetec/pressure/undermining0006.jpg,,pressure,pressure,1
med_00002297,Medetec,train,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0007.jpg,,pressure,pressure,1
med_00002298,Medetec,train,cls,data/Medetec/pressure/treating--pressure-ulcers0002.jpg,,pressure,pressure,1
med_00002299,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0012.jpg,,pressure,pressure,1
med_00002300,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-neck-003.jpg,,pressure,pressure,1
med_00002301,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0011.jpg,,pressure,pressure,1
med_00002302,Medetec,train,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0027.jpg,,pressure,pressure,1
med_00002303,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0015.jpg,,pressure,pressure,1
med_00002304,Medetec,train,cls,data/Medetec/pressure/superficial-pressure-ulcer0006.jpg,,pressure,pressure,1
med_00002305,Medetec,train,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0016.jpg,,pressure,pressure,1
med_00002306,Medetec,val,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0010.jpg,,pressure,pressure,1
med_00002307,Medetec,val,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0032.jpg,,pressure,pressure,1
med_00002308,Medetec,val,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0044.jpg,,pressure,pressure,1
med_00002309,Medetec,val,cls,data/Medetec/pressure/superficial-pressure-ulcer0003.jpg,,pressure,pressure,1
med_00002310,Medetec,val,cls,data/Medetec/pressure/undermining0012.jpg,,pressure,pressure,1
med_00002311,Medetec,val,cls,data/Medetec/pressure/healing0037.jpg,,pressure,pressure,1
med_00002312,Medetec,val,cls,data/Medetec/pressure/superficial-pressure-ulcer0011.jpg,,pressure,pressure,1
med_00002313,Medetec,val,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0008.jpg,,pressure,pressure,1
med_00002314,Medetec,val,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0013.jpg,,pressure,pressure,1
med_00002315,Medetec,val,cls,data/Medetec/pressure/pressure-ulcer-on-neck-0002.jpg,,pressure,pressure,1
med_00002316,Medetec,val,cls,data/Medetec/pressure/healing-pressure-ulcer-0013.jpg,,pressure,pressure,1
med_00002317,Medetec,val,cls,data/Medetec/pressure/undermining0004.jpg,,pressure,pressure,1
med_00002318,Medetec,val,cls,data/Medetec/pressure/healing-pressure-ulcer-0019.jpg,,pressure,pressure,1
med_00002319,Medetec,val,cls,data/Medetec/pressure/pressure-ulcer-on-neck-004.jpg,,pressure,pressure,1
med_00002320,Medetec,val,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0020.jpg,,pressure,pressure,1
med_00002321,Medetec,val,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0041.jpg,,pressure,pressure,1
med_00002322,Medetec,val,cls,data/Medetec/pressure/treating--pressure-ulcers012.jpg,,pressure,pressure,1
med_00002323,Medetec,val,cls,data/Medetec/pressure/sloughy-presure-ulcer-0036.jpg,,pressure,pressure,1
med_00002324,Medetec,val,cls,data/Medetec/pressure/treating--pressure-ulcers0010.jpg,,pressure,pressure,1
med_00002325,Medetec,val,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0026.jpg,,pressure,pressure,1
med_00002326,Medetec,val,cls,data/Medetec/pressure/superficial-pressure-ulcer0021.jpg,,pressure,pressure,1
med_00002327,Medetec,val,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0020.jpg,,pressure,pressure,1
med_00002328,Medetec,val,cls,data/Medetec/pressure/healing-pressure-ulcer-0025.jpg,,pressure,pressure,1
med_00002329,Medetec,val,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0039.jpg,,pressure,pressure,1
med_00002330,Medetec,val,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0017.jpg,,pressure,pressure,1
med_00002331,Medetec,test,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0009.jpg,,pressure,pressure,1
med_00002332,Medetec,test,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0013.jpg,,pressure,pressure,1
med_00002333,Medetec,test,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0018.jpg,,pressure,pressure,1
med_00002334,Medetec,test,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0012.jpg,,pressure,pressure,1
med_00002335,Medetec,test,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0038.jpg,,pressure,pressure,1
med_00002336,Medetec,test,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0043.jpg,,pressure,pressure,1
med_00002337,Medetec,test,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0016.jpg,,pressure,pressure,1
med_00002338,Medetec,test,cls,data/Medetec/pressure/healing-presure-ulcer-0012.jpg,,pressure,pressure,1
med_00002339,Medetec,test,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0023.jpg,,pressure,pressure,1
med_00002340,Medetec,test,cls,data/Medetec/pressure/undermining0015.jpg,,pressure,pressure,1
med_00002341,Medetec,test,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0046.jpg,,pressure,pressure,1
med_00002342,Medetec,test,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0022.jpg,,pressure,pressure,1
med_00002343,Medetec,test,cls,data/Medetec/pressure/undermining0020.jpg,,pressure,pressure,1
med_00002344,Medetec,test,cls,data/Medetec/pressure/healing-pressure-ulcer-0023.jpg,,pressure,pressure,1
med_00002345,Medetec,test,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0009.jpg,,pressure,pressure,1
med_00002346,Medetec,test,cls,data/Medetec/pressure/treating--pressure-ulcers008.jpg,,pressure,pressure,1
med_00002347,Medetec,test,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0011.jpg,,pressure,pressure,1
med_00002348,Medetec,test,cls,data/Medetec/pressure/undermining0009.jpg,,pressure,pressure,1
med_00002349,Medetec,test,cls,data/Medetec/pressure/undermining0011.jpg,,pressure,pressure,1
med_00002350,Medetec,test,cls,data/Medetec/pressure/pressure-ulcer-on-foot-0049.jpg,,pressure,pressure,1
med_00002351,Medetec,test,cls,data/Medetec/pressure/treating--pressure-ulcers0005.jpg,,pressure,pressure,1
med_00002352,Medetec,test,cls,data/Medetec/pressure/healing-pressure-ulcer-0028.jpg,,pressure,pressure,1
med_00002353,Medetec,test,cls,data/Medetec/pressure/sloughy-pressure-ulcer-0015.jpg,,pressure,pressure,1
med_00002354,Medetec,test,cls,data/Medetec/pressure/necrotic-pressure-ulcer-0005.jpg,,pressure,pressure,1
med_00002355,Medetec,test,cls,data/Medetec/pressure/superficial-pressure-ulcer0023.jpg,,pressure,pressure,1
med_00002356,Medetec,test,cls,data/Medetec/pressure/sloughy-presure-ulcer-0020.jpg,,pressure,pressure,1
med_00002357,Medetec,test,cls,data/Medetec/pressure/healing-pressure-ulcer-0016.jpg,,pressure,pressure,1
med_00002358,Medetec,train,cls,data/Medetec/toes/toes-0039.jpg,,toes,toes,1
med_00002359,Medetec,train,cls,data/Medetec/toes/toes-0042.jpg,,toes,toes,1
med_00002360,Medetec,train,cls,data/Medetec/toes/toes-0015.jpg,,toes,toes,1
med_00002361,Medetec,train,cls,data/Medetec/toes/toes-0040.jpg,,toes,toes,1
med_00002362,Medetec,train,cls,data/Medetec/toes/toes-0006.jpg,,toes,toes,1
med_00002363,Medetec,train,cls,data/Medetec/toes/toes-0030.jpg,,toes,toes,1
med_00002364,Medetec,train,cls,data/Medetec/toes/toes-0029.jpg,,toes,toes,1
med_00002365,Medetec,train,cls,data/Medetec/toes/toes-0013.jpg,,toes,toes,1
med_00002366,Medetec,train,cls,data/Medetec/toes/toes-0010.jpg,,toes,toes,1
med_00002367,Medetec,train,cls,data/Medetec/toes/toes-0031.jpg,,toes,toes,1
med_00002368,Medetec,train,cls,data/Medetec/toes/toes-00431.jpg,,toes,toes,1
med_00002369,Medetec,train,cls,data/Medetec/toes/toes-0021.jpg,,toes,toes,1
med_00002370,Medetec,train,cls,data/Medetec/toes/toes-0024.jpg,,toes,toes,1
med_00002371,Medetec,train,cls,data/Medetec/toes/toes-0014.jpg,,toes,toes,1
med_00002372,Medetec,train,cls,data/Medetec/toes/toes-0004.jpg,,toes,toes,1
med_00002373,Medetec,train,cls,data/Medetec/toes/toes-0022.jpg,,toes,toes,1
med_00002374,Medetec,train,cls,data/Medetec/toes/toes-0041.jpg,,toes,toes,1
med_00002375,Medetec,train,cls,data/Medetec/toes/toes-0020.jpg,,toes,toes,1
med_00002376,Medetec,train,cls,data/Medetec/toes/toes-0007.jpg,,toes,toes,1
med_00002377,Medetec,train,cls,data/Medetec/toes/toes-0018.jpg,,toes,toes,1
med_00002378,Medetec,train,cls,data/Medetec/toes/toes-0009.jpg,,toes,toes,1
med_00002379,Medetec,train,cls,data/Medetec/toes/toes-0035.jpg,,toes,toes,1
med_00002380,Medetec,train,cls,data/Medetec/toes/toes-0019.jpg,,toes,toes,1
med_00002381,Medetec,val,cls,data/Medetec/toes/toes-0032.jpg,,toes,toes,1
med_00002382,Medetec,val,cls,data/Medetec/toes/toes-0011.jpg,,toes,toes,1
med_00002383,Medetec,val,cls,data/Medetec/toes/toes-0036.jpg,,toes,toes,1
med_00002384,Medetec,val,cls,data/Medetec/toes/toes-0003.jpg,,toes,toes,1
med_00002385,Medetec,val,cls,data/Medetec/toes/toes-0008.jpg,,toes,toes,1
med_00002386,Medetec,test,cls,data/Medetec/toes/toes-0002.jpg,,toes,toes,1
med_00002387,Medetec,test,cls,data/Medetec/toes/toes-0023.jpg,,toes,toes,1
med_00002388,Medetec,test,cls,data/Medetec/toes/toes-0025.jpg,,toes,toes,1
med_00002389,Medetec,test,cls,data/Medetec/toes/toes-0005.jpg,,toes,toes,1
med_00002390,Medetec,test,cls,data/Medetec/toes/toes-0001.jpg,,toes,toes,1
med_00002391,Medetec,test,cls,data/Medetec/toes/toes-0016.jpg,,toes,toes,1
med_00002392,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0073.jpg,,venous,venous,1
med_00002393,Medetec,train,cls,data/Medetec/venous/leg-ulcer-case-3-11.jpg,,venous,venous,1
med_00002394,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0015.jpg,,venous,venous,1
med_00002395,Medetec,train,cls,data/Medetec/venous/leg-ulcer-case-3-7.jpg,,venous,venous,1
med_00002396,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0076.jpg,,venous,venous,1
med_00002397,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0029.jpg,,venous,venous,1
med_00002398,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0049.jpg,,venous,venous,1
med_00002399,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0088.jpg,,venous,venous,1
med_00002400,Medetec,train,cls,data/Medetec/venous/leg-ulcer-case-3-5.jpg,,venous,venous,1
med_00002401,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0041.jpg,,venous,venous,1
med_00002402,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0059.jpg,,venous,venous,1
med_00002403,Medetec,train,cls,data/Medetec/venous/leg-ulcer-case-2-7.jpg,,venous,venous,1
med_00002404,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0089.jpg,,venous,venous,1
med_00002405,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0083.jpg,,venous,venous,1
med_00002406,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0062.jpg,,venous,venous,1
med_00002407,Medetec,train,cls,data/Medetec/venous/leg-ulcer-case-2-13.jpg,,venous,venous,1
med_00002408,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0012.jpg,,venous,venous,1
med_00002409,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0087.jpg,,venous,venous,1
med_00002410,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0063.jpg,,venous,venous,1
med_00002411,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0057.jpg,,venous,venous,1
med_00002412,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0047.jpg,,venous,venous,1
med_00002413,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0075.jpg,,venous,venous,1
med_00002414,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0006.jpg,,venous,venous,1
med_00002415,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0009.jpg,,venous,venous,1
med_00002416,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0084.jpg,,venous,venous,1
med_00002417,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0039.jpg,,venous,venous,1
med_00002418,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0097.jpg,,venous,venous,1
med_00002419,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0071.jpg,,venous,venous,1
med_00002420,Medetec,train,cls,data/Medetec/venous/case-1-5-oedema-starting-to-reduce-1-oedema-starting-to-reduce.jpg,,venous,venous,1
med_00002421,Medetec,train,cls,data/Medetec/venous/leg-ulcer-case-2-3.jpg,,venous,venous,1
med_00002422,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0007.jpg,,venous,venous,1
med_00002423,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0091.jpg,,venous,venous,1
med_00002424,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0060.jpg,,venous,venous,1
med_00002425,Medetec,train,cls,data/Medetec/venous/case-1-skin-reaction-to-soframycin-tulle-.jpg,,venous,venous,1
med_00002426,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0002.jpg,,venous,venous,1
med_00002427,Medetec,train,cls,data/Medetec/venous/leg-ulcer-case-3-2.jpg,,venous,venous,1
med_00002428,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0078.jpg,,venous,venous,1
med_00002429,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0116.jpg,,venous,venous,1
med_00002430,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0090.jpg,,venous,venous,1
med_00002431,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0052.jpg,,venous,venous,1
med_00002432,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0038.jpg,,venous,venous,1
med_00002433,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0005.jpg,,venous,venous,1
med_00002434,Medetec,train,cls,data/Medetec/venous/leg-ulcer-case-2-12.jpg,,venous,venous,1
med_00002435,Medetec,train,cls,data/Medetec/venous/leg-ulcer-case-2-15.jpg,,venous,venous,1
med_00002436,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0043.jpg,,venous,venous,1
med_00002437,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0058.jpg,,venous,venous,1
med_00002438,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0110.jpg,,venous,venous,1
med_00002439,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0055.jpg,,venous,venous,1
med_00002440,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0003.jpg,,venous,venous,1
med_00002441,Medetec,train,cls,data/Medetec/venous/leg-ulcer-case-3-1.jpg,,venous,venous,1
med_00002442,Medetec,train,cls,data/Medetec/venous/gravitational-ulcers.jpg,,venous,venous,1
med_00002443,Medetec,train,cls,data/Medetec/venous/leg-ulcer-with-skin-reaction-to-topical-therapy.jpg,,venous,venous,1
med_00002444,Medetec,train,cls,data/Medetec/venous/case-1-4-dressed-with-compression-bandage.jpg,,venous,venous,1
med_00002445,Medetec,train,cls,data/Medetec/venous/leg-ulcer-healing-well-0107.jpg,,venous,venous,1
med_00002446,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0048.jpg,,venous,venous,1
med_00002447,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0023.jpg,,venous,venous,1
med_00002448,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0056.jpg,,venous,venous,1
med_00002449,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0086.jpg,,venous,venous,1
med_00002450,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0111.jpg,,venous,venous,1
med_00002451,Medetec,train,cls,data/Medetec/venous/sloughy-leg-ulcer-0109.jpg,,venous,venous,1
med_00002452,Medetec,train,cls,data/Medetec/venous/sloughy-leg-ulcer-0101.jpg,,venous,venous,1
med_00002453,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0018.jpg,,venous,venous,1
med_00002454,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0004.jpg,,venous,venous,1
med_00002455,Medetec,train,cls,data/Medetec/venous/leg-ulcers-with-punched-out-apperance.jpg,,venous,venous,1
med_00002456,Medetec,train,cls,data/Medetec/venous/ischaemic-leg-ulcer-with-tendon-visible-1.jpg,,venous,venous,1
med_00002457,Medetec,train,cls,data/Medetec/venous/leg-ulcers-0092.jpg,,venous,venous,1
